Id,Old Name,New Name,Notes
27865,3pk Train Wreck Snickle Fritz Cart,Grow Op Farms Phat Panda Trainwreck Cartridge 3g,renamed
27864,3pk Pineapple Upside Down Cake Snickle Fritz Cart,Grow Op Farms Phat Panda Pineapple Upside Down Cake Cartridge 3g,renamed
27863,3pk Slurricane Snickle Fritz Cart,Grow Op Farms Phat Panda Slurricane Cartridge 3g,renamed
27862,Indica - 3pk Hawaiian Zkittlez Snickle Fritz Cart,Grow Op Farms Phat Panda Hawaiian Zkittlez Cartridge 3g,renamed
27861,- 3pk Lemon Cherry Gelato Snickle Fritz Cart,Grow Op Farms Phat Panda Lemon Cherry Gelato Cartridge 3g,renamed
27860,Snicklefritz cartridge tropical slushie 1g,Grow Op Farms Snickle Fritz Tropical Slushie Cartridge 1g,renamed
27859,Snickle Fritz Cartridge Train Wreck Sativa,Grow Op Farms Snickle Fritz Trainwreck Cartridge 1g,renamed
27858,Snickle Fritz Cartridge Slurricane - 1g,Grow Op Farms Snickle Fritz Slurricane Cartridge 1g,renamed
27857,Snickle Fritz Cartridge Hawaiian Zkittlez,Grow Op Farms Snickle Fritz Hawaiian Zkittlez Cartridge 1g,renamed
27856,Snickle Fritz Cartridge Lime Sorbet,Grow Op Farms Snickle Fritz Lime Sorbet Cartridge 1g,renamed
27855,Snickle Fritz Cartridge Cherry Gelato - 1g,Grow Op Farms Snickle Fritz Cherry Gelato Cartridge 1g,renamed
27854,Platinum Flower (Trophy Wife - Platinum Line/7g),Grow Op Farms Phat Panda Trophy Wife Flower 7g,renamed
27853,Phat Panda Flower Trophy wife - 3.5g,Grow Op Farms Phat Panda Trophy Wife Flower 3.5g,renamed
27852,Platinum Flower (MAC Stomper - Platinum Line/7g),Grow Op Farms Phat Panda Mac Stomper Flower 7g,renamed
27851,Platinum Flower (MAC Stomper - Platinum Line/3.5g),Grow Op Farms Phat Panda Mac Stomper Flower 3.5g,renamed
27850,Platinum-Flower-Chronberry Crunch-Platinum Line-3.5g,Grow Op Farms Phat Panda Chronberry Crunch Flower 3.5g,renamed
27849,Phat Panda-Flower-White Gummie Bears-7g,Grow Op Farms Phat Panda White Gummie Bears Flower 7g,renamed
27848,Phat Panda Flower-White Gummie Bears-3.5g,Grow Op Farms Phat Panda Gummy Bears Flower 3.5g,renamed
27847,Phat Panda Flower Powdered Donut- 3.5g,Grow Op Farms Phat Panda Powdered Donut Flower 3.5g,renamed
27846,phat panda flower og chem 7g,Grow Op Farms Phat Panda Og Chem Flower 7g,renamed
27845,Phat Panda Flower OG Chem 3.5g,Grow Op Farms Phat Panda Og Chem Flower 3.5g,renamed
27844,Phat Panda Flower Golden Pineapple - 7g,Grow Op Farms Phat Panda Golden Pinaepple Flower 7g,renamed
27843,Phat Panda Flower Golden Pineapple - 3.5g,Grow Op Farms Phat Panda Golden Pineapple Flower 3.5g,renamed
27842,Phat Panda Flower-Biscuits & Gravy-7g,Grow Op Farms Phat Panda Biscuits Gravy Flower 7g,renamed
27841,Phat Panda Flower-Biscuits & Gravy-3.5g,Grow Op Farms Phat Panda Biscuits Gravy Flower 3.5g,renamed
27840,Neon Nectar Bong Buddies,Grow Op Farms Phat Panda Bong Buddies Neon Nectar Flower 2g,renamed
27839,Golden Pineapple Bong Buddies 2g,Grow Op Farms Phat Panda Golden Pineapple Flower 2g,renamed
27838,Black Zoap Bong Buddies,Grow Op Farms Phat Panda Bong Buddies Black Zoap Flower 2g,renamed
27837,Banana Pudding Bong Buddies,Grow Op Farms Phat Panda Bong Buddies Banana Pudding Flower 2g,renamed
27836,Phat Panda Pre-roll Trophy wife - 1g,Grow Op Farms Phat Panda Trophy Wife Pre-roll 1g,renamed
27835,Phat Panda Pre-roll MAC Stomper,Grow Op Farms Phat Panda Mac Stomper Pre-roll 1g,renamed
27834,Phat Panda Pre-roll Grand Daddy Purple - 1g,Grow Op Farms Phat Panda Grand Daddy Purple Pre-roll 1g,renamed
27833,Phat Panda Pre-roll Chronberry Crunch,Grow Op Farms Phat Panda Chronberry Crunch Pre-roll 1g,renamed
27832,Phat panda Pre-roll Triple Burger 1g,Grow Op Farms Phat Panda Triple Burger Pre-roll 1g,renamed
27831,Phat Panda-Preroll-Rip Tide-1g,Grow Op Farms Phat Panda Rip Tide Pre-roll 1g,renamed
27830,Phat Panda Pre-roll OG Chem - 1g,Grow Op Farms Phat Panda Og Chem Pre-roll 1g,renamed
27829,Phat Panda Pre-roll Golden Pineapple - 1g,Grow Op Farms Phat Panda Golden Pineapple Pre-roll 1g,renamed
27828,Phat Panda-Preroll-Banana Pudding-1g,Grow Op Farms Phat Panda Banana Pudding Pre-roll 1g,renamed
27827,Phat Panda Preroll-Apple MAC-1g,Grow Op Farms Phat Panda Apple Mac Pre-roll 1g,renamed
27826,Phat Panda Cartridge White Gummy,Grow Op Farms Phat Panda White Gummy Cartridge 1g,renamed
27825,Panda Pen Watermelon Mojito,Grow Op Farms Phat Panda Watermelon Mojito Cartridge 1g,renamed
27824,Phat panda Cartridge Raspberry Skywalker 1g,Grow Op Farms Phat Panda Raspberry Skywalker Cartridge 1g,renamed
27823,Panda Pen Banana Runtz - 1g,Grow Op Farms Phat Panda Banana Runtz Cartridge 1g,renamed
27822,Phat Panda Cartridge Raspberry Kush 1g,Grow Op Farms Phat Panda Raspberry Cartridge 1g,renamed
27821,Phat panda Cartridge Berry Gelato 1g,Grow Op Farms Phat Panda Berry Gelato Cartridge 1g,renamed
27820,Hot Sugar Fruit Drops Watermelon - 2.7oz,Grow Op Farms Hot Sugar Sour Blue Raspberry Fruit Chews 2.7oz,renamed
27819,Hot Sugar Fruit Drops Peach Mango - 1.76oz,Grow Op Farms Hot Sugar Peach Mango Fruit Chews 1.76oz,renamed
27818,Hot Sugar Gummiez Blue Raspberry LR Indica,Grow Op Farms Hot Sugar Blue Raspberry Gummies 65g,renamed
27817,Hot Sugar Gummiez Huckleberry CBN,Grow Op Farms Hot Sugar Huckleberry Gummies 2.29oz,renamed
27816,Full Spec-Live Resin-Gummies-Cherry Elderberry-THC/CBN-100mg,Edgemont Group Llc Full Spec Cherry Elderberry Edible 0.95oz,renamed
27815,Full Spec-Live Resin-Gummies-Blueberry Lavender-THC/CBN-100mg,Edgemont Group Llc Full Spec Blueberry Lavender 1:1 Edible 0.95oz,renamed
27814,Full Spec-Live Resin-Gummies-Pineapple Yuzu-CBG/CBD/THC-100mg,Edgemont Group Llc Full Spec Pineapple Yuzu 1:1 Edible 0.95oz,renamed
27813,Full Spec-Live Resin-Gummies-White Peach-CBD/THC-100mg,Edgemont Group Llc Full Spec White Peach 1:5 Edible 0.95oz,renamed
27812,Full Spec Elite Cartridge Dirty Girl (S),Edgemont Group Llc Full Spec Dirty Girl Cartridge 1g,renamed
27811,Full Spec Elite Cartridge Night Nurse (I),Edgemont Group Llc Full Spec Night Nurse Cartridge 1g,renamed
27810,Full Spec Elite Cartridge  MOTAvated (SH),Edgemont Group Llc Full Spec Motavated Cartridge 1g,renamed
27809,Full Spec Elite Cartridge Green Bliss (SH),Edgemont Group Llc Full Spec Green Bliss Cartridge 1g,renamed
27808,Full Spec Elite Cartridge 509 Fuego (HI),Edgemont Group Llc Full Spec 509 Fuego Cartridge 1g,renamed
27807,Full Spec Elite Cartridge Pink Love Potion (H),Edgemont Group Llc Full Spec Pink Love Potion Cartridge 1g,renamed
27806,Drops Edible Orange,Edgemont Group Llc Leafwerx Sunset Shebert Edible 1.56oz,renamed
27805,Northwest Concentrates-Cartridge-Wedding Cake-Hybrid-1g,Xtracted Labs Northwest Concentrates Wedding Cake Cartridge 1g,renamed
27804,Northwest Concentrates-Cartridge-Super Lemon Haze-Sativa-1g,Xtracted Labs Northwest Concentrates Super Lemon Haze Cartridge 1g,renamed
27803,Northwest Concentrates-Cartridge-Pineapple Express-Hybrid-1g,Xtracted Labs Northwest Concentrates Pineapple Express Cartridge 1g,renamed
27802,Northwest Concentrates-Cartridge-Maui Waui-Sativa-1g,Xtracted Labs Northwest Concentrates Maui Waui Cartridge 1g,renamed
27801,Refine-Live Resin Cartridge-Maui Waui-Sativa-1g,Xtracted Labs Refine Maui Waui Live Resin Cartridge 1g,renamed
27800,Northwest Concentrates - CLASSIC DABS - Gary Payton - 1g [ H ],Xtracted Labs Northwest Concentrates Gary Payton Bho 1g,renamed
27799,Northwest Concentrates - SELECT DABS - Trufflez - 1g [ I ],Xtracted Labs Northwest Concentrates Trufflez Bho 1g,renamed
27798,Northwest Concentrates-Badder-Orange Cookies-Sativa-1g,Xtracted Labs Northwest Concentrates Orange Cookies Badder 1g,renamed
27797,Northwest Concentrates SELECT DABS Moonbow 1g,Xtracted Labs Northwest Concentrates Moonbow Kush Live Resin 1g,renamed
27796,Fine Detail Greenway-Pre-Roll-Truffalo-Hybrid 50/50-1g,Virtual Services Fine Detail Greenway Truffalo Pre-roll 1g,renamed
27795,Fine Detail Greenway-Pre-Roll-Truffalo-Hybrid 50/50-7g,Virtual Services Fine Detail Greenway Truffalo Pre-roll 7g,renamed
27794,Fine Detail Greenway-Pre-Roll-Melonoz-Hybrid 50/50-1g,Virtual Services Fine Detail Greenway Melonoz Pre-roll 1g,renamed
27793,Fine Detail Greenway-Pre-Roll-Melonoz-Hybrid 50/50-7g,Virtual Services Fine Detail Greenway Melonoz Pre-roll 5g,renamed
27792,Fine Detail Greenway-Pre-Roll-Pineapple Chunk-Indica Dominant-1g,Virtual Services Fine Detail Greenway Pineapple Chunk Pre-roll 1g,renamed
27791,Fine Detail Greenway-Pre-Roll-Pineapple Chunk-Indica Dominant-7g,Virtual Services Fine Detail Greenway Pineapple Chunk Pre-roll 7g,renamed
27790,Fine Detail Greenway-Pre-Roll-White Tahoe Cookies-Indica Dominant-1g,Virtual Services Fine Detail Greenway White Tahoe Cookies Pre-roll 1g,renamed
27789,Fine Detail Greenway-Pre-Roll-White Tahoe Cookies-Indica Dominant-7g,Virtual Services Fine Detail Greenway White Tahoe Cookies Pre-roll 7g,renamed
27788,Fine Detail Greenway-Pre-Roll-Blackberry Syrup-Indica Dominant-1g,Virtual Services Fine Detail Greenway Blackberry Syrup Pre-roll 1g,renamed
27787,Fine Detail Greenway-Pre-Roll-Blackberry Syrup-Indica Dominant-7g,Virtual Services Fine Detail Greenway Blackberry Syrup Pre-roll 7g,renamed
27786,Fine Detail Greenway-Flower-Truffalo-Hybrid 50/50-7g,Virtual Services Fine Detail Greenway Truffalo Flower 7g,renamed
27785,Fine Detail Greenway-Flower-Truffalo-Hybrid 50/50-3.5g,Virtual Services Fine Detail Greenway Truffalo Flower 3.5g,renamed
27784,Fine Detail Greenway-Flower-Truffalo-Hybrid 50/50-14g,Virtual Services Fine Detail Greenway Truffalo Flower 14g,renamed
27783,Fine Detail Greenway-Flower-Melonoz-Hybrid 50/50-7g,Virtual Services Fine Detail Greenway Melonoz Flower 7g,renamed
27782,Fine Detail Greenway-Flower-Melonoz-Hybrid 50/50-3.5g,Virtual Services Fine Detail Greenway Melonoz Flower 3.5g,renamed
27781,Fine Detail Greenway-Flower-Melonoz-Hybrid 50/50-14g,Virtual Services Fine Detail Greenway Melonoz Flower 14g,renamed
27780,Fine Detail Greenway-Flower-Pineapple Chunk-Indica Dominant-7g,Virtual Services Fine Detail Greenway Pineapple Chunk Flower 7g,renamed
27779,Fine Detail Greenway-Flower-Pineapple Chunk-Indica Dominant-3.5g,Virtual Services Fine Detail Greenway Pineapple Chunk Flower 3.5g,renamed
27778,Fine Detail Greenway-Flower-Pineapple Chunk-Indica Dominant-14g,Virtual Services Fine Detail Greenway Pineapple Chunk Flower 14g,renamed
27777,Fine Detail Greenway-Flower-White Tahoe Cookies-Indica Dominant-7g,Virtual Services Fine Detail Greenway White Tahoe Cookies Flower 7g,renamed
27776,Fine Detail Greenway-Flower-White Tahoe Cookies-Indica Dominant-3.5g,Virtual Services Fine Detail Greenway White Tahoe Cookies Flower 3.5g,renamed
27775,Fine Detail Greenway-Flower-White Tahoe Cookies-Indica Dominant-14g,Virtual Services Fine Detail Greenway White Tahoe Cookies Flower 14g,renamed
27774,Fine Detail Greenway-Flower-Blackberry Syrup-Indica Dominant-7g,Virtual Services Fine Detail Greenway Blackberry Syrup Flower 7g,renamed
27773,Fine Detail Greenway-Flower-Blackberry Syrup-Indica Dominant-3.5g,Virtual Services Fine Detail Greenway Blackberry Syrup Flower 3.5g,renamed
27772,Fine Detail Greenway-Flower-Blackberry Syrup-14g,Virtual Services Fine Detail Greenway Blackberry Syrup Flower 14g,renamed
27771,Pioneer Squares-Gummies-Pineapple Crush-100mg,Craft Elixirs Pioneer Squares Pineapple Crush Gummies 3oz,renamed
27770,Craft Elixirs-Solid Edible-Potcorn Caramel-30mg,Craft Elixirs Potcorn Caramel Edible 30mg,renamed
27769,Pioneer Squares-Gummies-Pink Lemonade-100mg,Craft Elixirs Pioneer Squares Pink Lemonade Gummies 3oz,renamed
27768,Pioneer Squares-Gummies-Watermelon Kiwi-100mg,Craft Elixirs Pioneer Squares Watermelon Kiwi Gummies 3oz,renamed
27767,Pioneer Squares-Gummies-Sour Cherry-100mg,Craft Elixirs Pioneer Squares Sour Cherry Gummies 3oz,renamed
27766,Pioneer Squares-Gummies-Peach Mango1:1-200mg,Craft Elixirs Pioneer Sqaures Peach Mango Gummies 3oz,renamed
27765,Pioneer Squares-Gummies-Black & Blueberry-100mgTHC,Craft Elixirs Pioneer Sqaures Black Blueberry Gummies 3oz,renamed
27764,Journeyman-Gummies-Pineapple Dreams 2:1:1-200mg,Craft Elixirs Journeyman Pineapple Dreams 2:1 Gummies 3oz,renamed
27763,Legacy-Infused Pre-roll-Funfetti-1g,Legacy Organics Funfetti Infused Pre-roll 1g,renamed
27762,Legacy-Infused Pre-roll-Isodope-1g,Legacy Organics Isodope Infused Pre-roll 1g,renamed
27761,Legacy-Infused Pre-roll-Larry Bird Kush-1g,Legacy Organics Larry Bird Kush Infused Pre-roll 1g,renamed
27760,Legacy-Live Resin Cartridge-Citrus Sunrise-1g,Legacy Organics Citrus Sunrise Live Resin Cartridge 1g,renamed
27759,Legacy Extracts-Live Resin-Jet Fuel-1g,Legacy Organics Jet Fuel Live Resin 1g,renamed
27758,Legacy-Infused Pre-roll-Candy Gas OG-1g,Legacy Organics Candy Gas Og Infused Pre-roll 1g,renamed
27757,Legacy-Pre-roll-Mikado-1g,Legacy Organics Mikado Pre-roll 1g,renamed
27756,Legacy-Pre-roll-Legacy Glue-1g,Legacy Organics Legacy Glue Pre-roll 1g,renamed
27755,Legacy-Pre-roll-Candy Gas OG-1g,Legacy Organics Candy Gas Og Pre-roll 1g,renamed
27754,Legacy-Infused Pre-roll-2pk Pink Runtz-1g,Legacy Organics Pink Runtz Infused Pre-roll 1g,renamed
27753,Legacy Reserve - Flower  - Candy Gas OG - 3.5g,Legacy Organics Candy Gas Flower 3.5g,renamed
27752,Legacy Reserve - Flower - Cherry Cheese Danish - 3.5g,Legacy Organics Cherry Cheese Danish Flower 3.5g,renamed
27751,Legacy Reserve -  Flower - Funfetti - 3.5g,Legacy Organics Funfetti Flower 3.5g,renamed
27750,Legacy Truffles - PreRolls - .5g - Apple Mochi - 1g,Legacy Organics Apple Mochi Pre-roll 1g,renamed
27749,Legacy Extracts -  Bubble Hash - Mikado - 1g,Legacy Organics Mikado Hash 1g,renamed
27748,Svin Gardens-Pre-Roll-2pk Blueberry Lobster #6-1g,Alpenglow Extracts Svin Blueberry Lobster 6 Pre-roll 1g,renamed
27747,Svin Gardens-Pre-roll-2pk Pink Lobster-1g,Alpenglow Extracts Svin Pink Lobster Pre-roll 1g,renamed
27746,Svin Gardens-Rosin/Resin-Amaretto Sour-1g,Alpenglow Extracts Svin Amaretto Sour Hash Rosin 1g,renamed
27745,Svin Gardens-Pre-roll-2pk Zambo-1g,Alpenglow Extracts Svin Zambo Pre-roll 1g,renamed
27744,Svin Gardens-Terp Diamonds-Tangerine Borealis #1-1g,Alpenglow Extracts Svin Tangerine Borealis 1 Terp Crystals 1g,renamed
27743,Svin Gardens-Live Resin Disposables-Tangerine Borealis-1g,Alpenglow Extracts Svin Tangerine Borealis 1 Disposable Cartridge 1g,renamed
27742,Svin Gardens-Terp Dough-Puro Loco #1-1g,Alpenglow Extracts Svin Puro Loco Badder 1g,renamed
27741,Sving Gardens-Live Resin Disposables-Austin Flowers-1g,Alpenglow Extracts Svin Austin Flowers Disposable Cartridge 1g,renamed
27740,Svin Gardens-Pre-roll-2pk Tangerine Borealis #1-1g,Alpenglow Extracts Svin Tangerine Borealis 1 Pre-roll 1g,renamed
27739,Svin Gardens-Terp Dough-Austin Flowers-1g,Alpenglow Extracts Svin Austin Flowers Badder 1g,renamed
27738,Svin Gardens-Live Resin Disposables-Yemaya #1-1g,Alpenglow Extracts Svin Yemaya 1 Disposable Cartridge 1g,renamed
27737,Svin Gardens-Live Resin Disposables-Lemon Strawz #8-1g,Alpenglow Extracts Svin Lemon Straws Disposable Cartridge 1g,renamed
27736,Svin Gardens-Live Resin Disposables-Pineapple Bang #2-1g,Alpenglow Extracts Svin Pineapple Bang Disposable Cartridge 1g,renamed
27735,Svin Gardens-Live Resin Disposables-One Piece-1g,Alpenglow Extracts Svin One Piece Disposable Cartridge 1g,renamed
27734,Svin Gardens-Live Resin Disposable-Spooky Z-1g,Alpenglow Extracts Svin Spooky Z Disposable Cartridge 1g,renamed
27733,Svin Gardens-Flower-Sherb Banger-3.5g,Alpenglow Extracts Svin Sherb Banger Flower 3.5g,renamed
27732,Svin Gardens-Flower-Tangerine Borealis #1-3.5g,Alpenglow Extracts Svin Tangerine Borealis 1 Flower 3.5g,renamed
27731,Svin Gardens-Flower-Amaretto Sour-3.5g,Alpenglow Extracts Svin Amaretto Sour Flower 3.5g,renamed
27730,Svin Gardens-Terp Dough-Jacuzzi-1g,Alpenglow Extracts Svin Jacuzzi Badder 1g,renamed
27729,Svin Gardens-Terp Diamonds-One Piece-Indica Hybrid-1g,Alpenglow Extracts Svin One Piece Terp Crystals 1g,renamed
27728,Canna Organix - Liquid Diamond's Live Resin Cartridge - Wedding Cake - 1g,Canna Organix Wedding Cake Cartridge 1g,renamed
27727,Canna Organix - Liquid Diamond's Live Resin Cartridge - Gelonade - 1g,Canna Organix Gelonade Cartridge 1g,renamed
27726,Canna Organix - Liquid Diamond's Live Resin Cartridge - Cereal Milk - 1g,Canna Organix Cereal Milk Cartridge 1g,renamed
27725,Canna Organix Live Resin Cartridge Zkittlez - 1g,Canna Organix Zkittlez Live Resin Cartridge 1g,renamed
27724,Canna Whupass - CW Vape Cartridge - Watermelon OG - Mixed - 1g,Canna Organix Watermelon Og Cartridge 1g,renamed
27723,Canna Whupass - CW Vape Cartridge - Washington Apple - Mixed - 1g,Canna Organix Wa Apple Cartridge 1g,renamed
27722,Canna Whupass - CW Vape Cartridge - Vanilla Wafer - Mixed - 1g,Canna Organix Vanilla Wafer Cartridge 1g,renamed
27721,Canna Whupass - CW Vape Cartridge - Tropical Trainwreck - Mixed - 1g,Canna Organix Tropical Trainwreck Cartridge 1g,renamed
27720,Canna Whupass - CW Vape Cartridge - Pineapple Crush - Mixed - 1g,Canna Organix Pineapple Crush Cartridge 1g,renamed
27719,Canna Whupass - CW Vape Cartridge - Pear Herer - Mixed - 1g,Canna Organix Pear Herer Cartridge 1g,renamed
27718,Canna Whupass - CW Vape Cartridge - Peach Ringz - Mixed - 1g,Canna Organix Peach Ringz Cartridge 1g,renamed
27717,Canna Whupass - CW Vape Cartridge - OMGuava - Mixed - 1g,Canna Organix Omguava Cartridge 1g,renamed
27716,Canna Whupass - CW Vape Cartridge - Banana Kush - Mixed - 1g,Canna Organix Banana Kush Cartridge 1g,renamed
27715,Canna Whupass - CW Vape Cartridge - Mint Chip - Mixed - 1g,Canna Organix Mint Chip Cartridge 1g,renamed
27714,Canna Whupass - CW Vape Cartridge - Maui Loudie - Mixed - 1g,Canna Organix Maui Loudie Cartridge 1g,renamed
27713,Canna Whupass - CW Vape Cartridge - Mango Haze - Mixed - 1g,Canna Organix Mango Haze Cartridge 1g,renamed
27712,Canna Whupass Cartridge Lime Dream - 1g,Canna Organix Canna Whupass Lime Dream Cartridge 1g,renamed
27711,Canna Whupass - CW Vape Cartridge - Grapeness - Mixed - 1g,Canna Organix Grapeness Cartridge 1g,renamed
27710,Canna Whupass - CW Vape Cartridge - Golden Apricot - Mixed - 1g,Canna Organix Golden Apricot Cartridge 1g,renamed
27709,Canna Whupass - CW Vape Cartridge - Double Bubble - Mixed - 1g,Canna Organix Double Bubble Cartridge 1g,renamed
27708,Canna Whupass - CW Vape Cartridge - Creamsicle - Mixed - 1g,Canna Organix Creamsicle Cartridge 1g,renamed
27707,Canna Whupass - CW Vape Cartridge - Blueberry Flame - Mixed - 1g,Canna Organix Blu Voodoo Cartridge 1g,renamed
27706,Canna Whupass - CW Vape Cartridge - Blackberry Kush - Mixed - 1g,Canna Organix Blackberry Kush Cartridge 1g,renamed
27705,Canna Whupass - CW Vape Cartridge - Berry Orange Pez - Mixed - 1g,Canna Organix Berry Orange Pez Cartridge 1g,renamed
27704,Canna Whupass - CW Vape Cartridge - Berry Kush - Mixed - 1g,Canna Organix Berry Kush Cartridge 1g,renamed
27703,Tasty Terps-Badder-Gummy Bears-1g,Clarity Farms Gummy Bears Badder 1g,renamed
27702,Tasty Terps-Badder-Caprizun-1g,Clarity Farms Caprizun Badder 1g,renamed
27701,Tasty Terps-Badder-Maui Mango-1g,Clarity Farms Maui Mango Badder 1g,renamed
27700,Terpnado-Disposable Cartridge-Yeti Fruit OG-1g,Clarity Farms Yeti Fruit Og Disposable Cartridge 1g,renamed
27699,Terpnado-Disposable Cartridge-Tropical Tripper-1g,Clarity Farms Tropical Tripper Disposable Cartridge 1g,renamed
27698,Terpnado-Disposable Cartridge-Golden Peach-1g,Clarity Farms Golden Peach Disposable Cartridge 1g,renamed
27697,Terpnado-Disposable Cartridge-Blueberry Express-1g,Clarity Farms Blueberry Express Disposable Cartridge 1g,renamed
27696,Tasty Terps-Cartridge-Rocket Pop-1g,Clarity Farms Rocket Pop Cartridge 1g,renamed
27695,Tasty Terps-Cartridge-Kiwi Hi-Chewz-1g,Clarity Farms Kiwi Hi-chewz Cartridge 1g,renamed
27694,Tasty Terps-Cartridge-Caprizun-1g,Clarity Farms Caprizun Cartridge 1g,renamed
27693,Tasty Terps-Cartridge-Blueberry Yum Yum-1g,Clarity Farms Blueberry Yum Yum Cartridge 1g,renamed
27692,O' Geez-Cartridge-Pineapple Express-1g,Clarity Farms Pineapple Express Cartridge 1g,renamed
27691,O' Geez-Cartridge-Ice Cream Cake-1g,Clarity Farms Ice Cream Cake Cartridge 1g,renamed
27690,O' Geez-Cartridge-Granddaddy Purple-1g,Clarity Farms Granddaddy Purple Cartridge 1g,renamed
27689,O' Geez-Cartridge-Alaskan Thunder Fuck-1g,Clarity Farms Alaskan Thunder Fuck Cartridge 1g,renamed
27688,Kelso Kandy-Infused Pre-roll-Lime Sorbet-.8g,Clarity Farms Lime Sorbet Infused Pre-roll 0.88g,renamed
27687,Kelso Kandy-Infused pre-roll-Blue Razzberry-.8g,Clarity Farms Blue Razz Infused Pre-roll 0.88g,renamed
27686,Kelso Kandy-Infused pre-roll-Blue Hawaiian-.8g,Clarity Farms Blue Hawaiian Infused Pre-roll 0.88g,renamed
27685,Kelso Kandy-Infused Pre-roll-Blood Orange-.8g,Clarity Farms Blood Orange Infused Pre-roll 0.8g,renamed
27684,Kelso Kandy-Infused Pre-roll-Berry Gelato-.8g,Clarity Farms Berry Gelato Infused Pre-roll 0.8g,renamed
27683,Kelso Kandy-Cartridge-Lime Sorbet-1g,Clarity Farms Lime Sorbet Cartridge 1g,renamed
27682,Kelso Kandy-Cartridge-Grape Slushie-1g,Clarity Farms Grape Slushie Cartridge 1g,renamed
27681,Kelso Kandy-Cartridge-Blueberry-1g,Clarity Farms Blueberry Cartridge 1g,renamed
27680,Kelso Kandy-Cartridge-Blue Razzberry -1g,Clarity Farms Blue Raspberry Cartridge 1g,renamed
27679,Kelso Kandy-Cartridge-Blood Orange-1g,Clarity Farms Blood Orange Cartridge 1g,renamed
27678,Jelly Gems-Gummies-Tropical Trip (CHILL)-400mg,Clarity Farms Tropical Trip 1:1 Gummies 0.88oz,renamed
27677,Jelly Gems-Gummies-Chuckleberry (HAPPY)-300mg,Clarity Farms Chuckleberry Gummies 0.88oz,renamed
27676,Jelly Gems-Gummies-Peaches & Dreams (NIGHT)-300mg,Clarity Farms Peaches Dreams Gummies 0.88oz,renamed
27675,Jelly Gems-Gummies-Blissberry (HAPPY)-300mg,Clarity Farms Blissberry 1:1 Gummies 0.88oz,renamed
27674,Jelly Gems-Gummies-Key Lime Unwind (NIGHT)-300mg,Clarity Farms Key Lime Gummies 0.88oz,renamed
27673,Jelly Gems-Gummies-Tangelo (FLOW)200mg,Clarity Farms Tangelo Gummies 0.88oz,renamed
27672,Incredibulk-BHO-Panama Red-1g,Clarity Farms Panama Red Bho 1g,renamed
27671,Incredibulk-BHO-OG Cookies-1g,Clarity Farms Og Cookies Bho 1g,renamed
27670,Incredibulk-BHO-Northern Lights-1g,Clarity Farms Northern Lights Bho 1g,renamed
27669,Incredibulk-BHO-Ghost Train Haze-1g,Clarity Farms Ghost Train Haze Bho 1g,renamed
27668,Incredibulk-BHO-Dolato-1g,Clarity Farms Dolato Bho 1g,renamed
27667,Incredibulk-Cartridge-Sour Blueberry-1g,Clarity Farms Sour Blueberry Cartridge 1g,renamed
27666,Incredibulk-Cartridge-Kush Dream-1g,Clarity Farms Kush Dreamz Cartridge 1g,renamed
27665,Incredibulk-Cartridge-Dolato-1g,Clarity Farms Dolato Cartridge 1g,renamed
27664,Incredibulk-Cartridge-Breakfast Kush-1g,Clarity Farms Breakfast Kush Cartridge 1g,renamed
27663,Incredibulk-Cartridge-Amnesia Haze-1g,Clarity Farms Amnesia Haze Cartridge 1g,renamed
27662,Gummy Bombs-Gummies-Strawberry Guava-1.02oz,Clarity Farms Strawberry Guava Gummies 1.02oz,renamed
27661,Gummy Bombs-Gummies-Pink Razz-1.02oz,Clarity Farms Pink Razz Gummies 1.02oz,renamed
27660,Gummy Bombs-Gummies-Luau Punch-1.02oz,Clarity Farms Luau Punch Gummies 1.02oz,renamed
27659,Gummy Bombs-Gummies-Huckleberry-1.02oz,Clarity Farms Huckleberry Gummies 1.02oz,renamed
27658,Gummy Bombs-Gummies-Dragon Berry-1.02oz,Clarity Farms Dragon Berry Gummies 1.02oz,renamed
27657,Fire Bros-Flower-Goofiez-7g,Fire Bros. Fire Bros Goofiez Flower 7g,renamed
27656,Fire Bros-Flower-Goofiez-3.5g,Fire Bros. Fire Bros Goofiez Flower 3.5g,renamed
27655,Fire Bros-Flower-Goofiez-1g,Fire Bros. Fire Bros Goofiez Flower 1g,renamed
27654,Fire Bros-Pre-Roll-Crepe Ape-1g,Fire Bros. Fire Bros Crepe Ape Pre-roll 1g,renamed
27653,Fire Bros-Flower-Pinyatti-7g,Fire Bros. Fire Bros Pinyatti Flower 7g,renamed
27652,Fire Bros-Flower-Pinyatti-3.5g,Fire Bros. Fire Bros Pinyatti Flower 3.5g,renamed
27651,Fire Bros-Flower-Pinyatti-1g,Fire Bros. Fire Bros Pinyatti Flower 1g,renamed
27650,Fire Bros-Infused Blunt-Boofscotti-2g,Fire Bros. Fire Bros Boofscotti Infused Blunt 2g,renamed
27649,Fire Bros-Infused Blunt-Crepe Ape-2g,Fire Bros. Fire Bros Crepe Ape Infused Blunt 2g,renamed
27648,Fire Bros-Infused Blunt-Pinyatti-2g,Fire Bros. Fire Bros Pinyatti Infused Pre-roll 2g,renamed
27647,Fire Bros-Pre-Roll-Pinyatti-1g,Fire Bros. Fire Bros Pinyatti Pre-roll 1g,renamed
